sourceTaxonId	sourceTaxonName	stage	interactionTypeId	interactionTypeName	targetTaxonId	targetTaxonName	LocationinhostName	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	notes	referenceSource	referenceDoi	referenceCitation
EOL:2926756	Toxocara cati	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:3126934	Eisenia foetida	muscles							Okoshi and Usui. 1968. Jpn. J. Vet. Sci. 30: 151-166	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2926755	Toxocara canis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:328450	Mus musculus	muscles							Okoshi and Usui. 1968. Jpn. J. Vet. Sci. 30: 151-166	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2926756	Toxocara cati	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:328450	Mus musculus	muscles							Okoshi and Usui. 1968. Jpn. J. Vet. Sci. 30: 151-166	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2926755	Toxocara canis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:1049263	Gallus gallus	muscles							Okoshi and Usui. 1968. Jpn. J. Vet. Sci. 30: 151-166	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2926756	Toxocara cati	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:1049263	Gallus gallus	muscles							Okoshi and Usui. 1968. Jpn. J. Vet. Sci. 30: 151-166	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4963986	Toxascaris leonina	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:328450	Mus musculus	muscles							Okoshi and Usui. 1968. Jpn. J. Vet. Sci. 30: 151-166	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4963986	Toxascaris leonina	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:1049263	Gallus gallus	muscles							Okoshi and Usui. 1968. Jpn. J. Vet. Sci. 30: 151-166	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2948430	Valipora mutabilis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1048731	Nycticorax nycticorax	gut							Olsen. 1937. Proc. Helminthol. Soc. Wash. 4: 30-32	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2948430	Valipora mutabilis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:204761	Ameiurus melas	gall bladder							Olsen. 1939. Proc. Helminthol. Soc. Wash. 6: 20-21	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2926825	Trichuris trichiura	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:327955	Homo sapiens	gut							Ooi et al. 1993. J. Vet. Med. Sci. 55: 363-366	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:13340082	Neostrongylus linearis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:311906	Ovis aries	lungs							Ordonez and Campillo. 1984. Vet. Parasitol. 15: 271-284	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4968609	Cyathocephalus truncatus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:43628491	Echinogammarus tibaldii	body cavity							Orecchia et al. 1978. Parassitologia 20: 175-181	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:462825	Contracaecum osculatum	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:328638	Leptonychotes weddellii	stomach						species D and E of C.osculatum species complex are found in the Antartic	Orecchia et al. 1994. Int. J. Parasitol. 24: 367-377	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:462825	Contracaecum osculatum	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:1002761	Chionodraco hamatus	liver						has more D than E	Orecchia et al. 1994. Int. J. Parasitol. 24: 367-377	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:462825	Contracaecum osculatum	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:1002761	Chionodraco hamatus	gut wall						has more D than E	Orecchia et al. 1994. Int. J. Parasitol. 24: 367-377	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:462825	Contracaecum osculatum	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:213196	Cryodraco antarcticus	liver						has both species D and E	Orecchia et al. 1994. Int. J. Parasitol. 24: 367-377	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:462825	Contracaecum osculatum	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:213196	Cryodraco antarcticus	gut wall						has both species D and E	Orecchia et al. 1994. Int. J. Parasitol. 24: 367-377	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:462825	Contracaecum osculatum	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:2800609	Notothenia neglecta	liver						has more E than D	Orecchia et al. 1994. Int. J. Parasitol. 24: 367-377	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:462825	Contracaecum osculatum	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:2800609	Notothenia neglecta	gut wall						has more E than D	Orecchia et al. 1994. Int. J. Parasitol. 24: 367-377	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Trichospirura leptostoma	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:327956	Saimiri sciureus	pancreatic duct							Orihel and Seibold. 1971. J. Parasitol. 57: 1366-1368	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4968816	Valipora campylancristrota	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1178488	Ardea alba	gut							Ortega-Olivares et al. 2008. Comp. Parasitol. 75: 182-195	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Glossocercus caribaensis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1048665	Butorides virescens	gut							Ortega-Olivares et al. 2008. Comp. Parasitol. 75: 182-195	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:38732272	Glossocercus auritus	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1048656	Ardea herodias	gut							Ortega-Olivares et al. 2008. Comp. Parasitol. 75: 182-195	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:38732272	Glossocercus auritus	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1048733	Nyctanassa violacea	gut							Ortega-Olivares et al. 2008. Comp. Parasitol. 75: 182-195	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4968795	Cyclustera capito	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1049029	Cochlearius cochlearius	gut							Ortega-Olivares et al. 2008. Comp. Parasitol. 75: 182-195	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Glossocercus cyprinodontis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1049029	Cochlearius cochlearius	gut							Ortega-Olivares et al. 2008. Comp. Parasitol. 75: 182-195	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Cyclustera ibisae	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1049029	Cochlearius cochlearius	gut							Ortega-Olivares et al. 2008. Comp. Parasitol. 75: 182-195	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Glossocercus caribaensis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1049029	Cochlearius cochlearius	gut							Ortega-Olivares et al. 2008. Comp. Parasitol. 75: 182-195	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Glossocercus cyprinodontis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1048711	Egretta caerulea	gut							Ortega-Olivares et al. 2008. Comp. Parasitol. 75: 182-195	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Glossocercus caribaensis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1048711	Egretta caerulea	gut							Ortega-Olivares et al. 2008. Comp. Parasitol. 75: 182-195	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Glossocercus cyprinodontis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1048699	Egretta rufescens	gut							Ortega-Olivares et al. 2008. Comp. Parasitol. 75: 182-195	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Glossocercus caribaensis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1048699	Egretta rufescens	gut							Ortega-Olivares et al. 2008. Comp. Parasitol. 75: 182-195	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Glossocercus caribaensis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1048667	Egretta thula	gut							Ortega-Olivares et al. 2008. Comp. Parasitol. 75: 182-195	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Glossocercus cyprinodontis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1048731	Nycticorax nycticorax	gut							Ortega-Olivares et al. 2013. Folia Parasitol. 60: 35-42	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Glossocercus cyprinodontis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1048599	Pelecanus occidentalis	gut							Ortega-Olivares et al. 2013. Folia Parasitol. 60: 35-42	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:6835205	Triodontophorus tenuicollis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:328648	Equus caballus	gut							Ortlepp. 1925. J. Helminthol. 3: 14-1	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:11988087	Taenia regis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:328672	Panthera leo	gut							Ortlepp. 1938. Onderstepoort J. Vet. Sci. Anim. Ind. 10: 253-276	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Taenia gonyamai	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:328672	Panthera leo	gut							Ortlepp. 1938. Onderstepoort J. Vet. Sci. Anim. Ind. 10: 253-276	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Taenia gonyamai	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:328680	Acinonyx jubatus	gut						as T.hlosei	Ortlepp. 1938. Onderstepoort J. Vet. Sci. Anim. Ind. 10: 253-276	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:3247844	Taenia hydatigena	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:328682	Canis mesomelas	gut						as T.jakhalsi, was synonomized by Verster 1969	Ortlepp. 1938. Onderstepoort J. Vet. Sci. Anim. Ind. 10: 253-276	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4963927	Porrocaecum ensicaudatum	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1177498	Turdus merula	gut							Osche. 1955. Parasitol. Res. 17: 144-164	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4963924	Porrocaecum angusticolle	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:124497	Sorex araneus	gut wall						as P. talpae, which has been considered synonomous with P. angusticolle	Osche. 1955. Parasitol. Res. 17: 144-164	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4963924	Porrocaecum angusticolle	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:1178936	Neomys fodiens	gut wall						as P. talpae, which has been considered synonomous with P. angusticolle; possibly paratenic as Porrocaecum spp. reach L3 stage in earthworms, though growth seems to occur in mammal 2nd hosts	Osche. 1955. Parasitol. Res. 17: 144-164	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4963924	Porrocaecum angusticolle	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:1178988	Talpa europaea	gut wall						as P. talpae, which has been considered synonomous with P. angusticolle	Osche. 1955. Parasitol. Res. 17: 144-164	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4963924	Porrocaecum angusticolle	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1048441	Buteo buteo	gut						as P. talpae, which has been considered synonomous with P. angusticolle; fed larvae from insectivores to a tame 'mausebussard'	Osche. 1955. Parasitol. Res. 17: 144-164	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2921267	Anisakis simplex	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:509465	Thysanoessa longipes	body cavity						sensu lato; not molecularly identified; A. pegreffi also occurs in the area sampled (Japan); just CAB abstract	Oshima et al. 1969. Jpn. J. Parasitol. 18: 241-248	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2948562	Ligula intestinalis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1048641	Phalacrocorax carbo	gut							Ossmann. 2008. DVM thesis, University of Leipzig	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Pterygodermatites coloradensis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of		Aceta assimilis	body cavity							Oswald. 1958. Trans. Am. Microsc. Soc. 77: 229-240	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Pterygodermatites coloradensis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:1076404	Blatta orientalis	body cavity						did not fully develop in this host	Oswald. 1958. Trans. Am. Microsc. Soc. 77: 229-240	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Pterygodermatites coloradensis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:1076920	Periplaneta americana	body cavity						did not fully develop in this host	Oswald. 1958. Trans. Am. Microsc. Soc. 77: 229-240	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
